mean_squared_error
10.1781644821167
0.049142759293317795
0.029034361243247986
0.024868939071893692
0.02128715254366398
0.01967640593647957
0.017954742535948753
0.016469111666083336
0.016923056915402412
0.018228894099593163
0.017322974279522896
0.015780247747898102
0.016035819426178932
0.014457277953624725
0.010897771455347538
0.009263741783797741
0.009570691734552383
0.007512920536100864
0.006117716431617737
0.007641698699444532
0.007373171392828226
0.0077971057035028934
0.007144976407289505
0.005884423851966858
0.004114833660423756
0.0034157559275627136
0.0036941005382686853
0.004169537220150232
0.0037255240604281425
0.0025701827835291624
0.0020296997390687466
0.0021500508300960064
0.00211128662340343
0.00253705563955009
0.002001480432227254
0.0025502480566501617
0.0035801781341433525
0.003784765023738146
0.0023407028056681156
0.002773491432890296
0.0025267775636166334
0.0018679950153455138
0.0017100967234000564
0.001516546355560422
0.001557779498398304
0.0012476734118536115
0.0016671285266056657
0.0016953838057816029
0.0012731041060760617
0.0013416996225714684
0.0017134881345555186
0.001551410066895187
0.001904234872199595
0.0026668983045965433
0.0016996943159028888
0.0028878930024802685
0.0027038478292524815
0.0027735447511076927
0.0020877313800156116
0.0025239204987883568
0.0017270396929234266
0.0015135357389226556
0.0014783743536099792
0.0017169731436297297
0.0017541610868647695
0.0012692874297499657
0.001324460725300014
0.0014459817903116345
0.0009325594292022288
0.0015676225302740932
0.002095321426168084
0.0016352628590539098
0.0008671798277646303
0.0010625666473060846
0.0015398553805425763
0.001242844620719552
0.001566752907820046
0.0025716659147292376
0.0027276226319372654
0.0021927370689809322
0.001826844410970807
0.0016393885016441345
0.001298411632888019
0.0017175199463963509
0.0016597153153270483
0.0019173499895259738
0.0017549796029925346
0.0014336206950247288
0.001270810142159462
0.0013754041865468025
0.0008450543973594904
0.0008936079102568328
0.0007550109876319766
0.0011038451921194792
0.0013021370396018028
0.0011160995345562696
0.0010148972505703568
0.0008707736269570887
0.0007935100584290922
0.0010499111376702785
