rpms
25027249756.556763
24471386034.982845
29605218468.9365
27354973537.285786
26733794751.093494
30127823898.86403
31770338137.612797
33003011384.568726
26639836415.32016
27825034814.865616
26428938045.594913
26754044374.12374
25337256434.32407
23648371216.911633
26856058828.924206
27564407158.09701
26896655724.912304
30500129107.61663
31593209660.241592
33824389504.940353
26826390233.52943
26978029956.972115
25505035992.53968
29776785146.083443
25423041895.722054
24346419601.54698
30855774389.590595
28137268335.547142
27689169800.379616
31968142925.741383
32289852735.049286
34801241169.82529
27659811137.36375
27673596759.75168
27081443353.126694
28124663003.588486
26020576662.487686
24755833905.612694
32004855052.87055
29171480841.599945
28614555707.76949
32289483363.58401
32506559152.642315
34954521836.61658
28048602201.284912
29169237016.089622
27894595528.510147
29286864845.183773
26986506395.25283
24906673324.213947
33273828599.000103
31276577647.16897
30388010008.133915
32979278206.512516
34287207705.281563
35847819128.66676
29390751631.20477
31402885705.697094
29756423013.354004
31404813230.35497
28797481618.88591
25212967181.907883
34949242372.05255
32928542700.64996
32393956049.17062
34705614293.98467
35958851341.99878
37074480536.601654
30715387758.89174
32615888860.714844
30086985000.88144
34661548702.7422
30156307958.180508
25300752343.997185
36593567380.11097
34276765531.50173
33434063638.896236
36256628427.74625
37726391453.269775
38609443994.21986
32208607995.284775
34136495656.151096
32431971590.550816
36388702077.65189
32344211902.355667
27647991250.474934
38635172627.31835
36167210813.60639
35039341412.86111
38235928775.4948
39535407309.87728
40989813822.87321
33500329728.896473
36122300338.20772
34669055010.22044
36316674641.923164
33301004998.416527
29701877037.49047
41100909720.94061
37898093991.185555
37181453909.46467
40284390745.879425
41930242064.76275
43999248730.784935
35134862147.47607
38202341446.04888
36625227184.89902
38404854658.94747
34981080494.09969
32041125632.500996
43622595977.42955
40627808558.65806
39499412697.43353
43012946251.167786
45006622366.5189
46732949962.693
37006410045.765305
40625473451.69367
38736872904.09088
40789130484.70489
37041801776.04734
32372237431.57732
47191416372.7824
43385625077.03468
42571946441.17199
46232604470.609604
47777787205.433754
49090694727.685974
38934359268.5425
42467410070.84999
39531603208.349846
44317065279.93586
38396800662.74486
34132417710.261475
48713901867.91273
44568327034.95277
43198578763.53838
47095596319.911095
48483116878.148964
48717289895.835594
26218103360.605057
32314108127.93571
32374179816.006786
34675839557.36424
32445379350.175415
30025372142.21387
44379310740.30832
41567599953.19368
40724715497.68006
44950558571.12852
46720179050.422325
46711585856.79339
38093971254.656265
41975929493.933205
38210684146.38528
43050847160.02428
37562836315.83519
32898952649.76217
41207636846.16011
39089376405.78549
40907690233.76028
44529288292.157265
47028213624.21698
46892815631.123856
39023700460.99989
42668815169.35275
39627015678.91464
42431334791.074745
37903876565.15918
32353872876.714684
48204912234.41208
44538000363.95894
43663409401.51799
47841268149.67284
49236974319.23313
48460852694.65581
40173519867.210396
44226102249.550476
41160544107.161995
44074638720.54238
39225445211.42475
34792949417.2772
49350341639.52953
46321665450.23127
45369357882.36654
49690120931.09276
51398909751.13981
50867609232.006714
42186195261.95355
46038387255.90812
43058506310.86746
46061598219.13412
40986298425.479546
36176827208.65063
51163106404.227135
48137869190.64005
47518963949.50127
52000887589.61132
53695636048.32887
52875716308.39773
44053121771.277824
47731212435.61683
44024574027.22595
49285969108.994965
42621170495.98124
37174805223.08971
52519472389.91108
49171421498.26929
49096307475.69855
53527482872.99896
55304015268.90736
54039567584.63968
45711264244.091866
49118164076.88519
45516236110.42639
46989646148.46339
44252149306.32594
40565418746.218704
52652666891.15963
49346979085.50082
49772970526.189156
52977628867.62157
55283852681.682144
53212778384.58421
41185232556.24909
45492167526.097115
40757895244.819466
43969987717.69667
41544830537.46641
37363931904.60883
48198904641.04007
46166096378.614876
47129264316.68851
48667378045.88411
52184384540.52176
50954466719.783806
42642521864.93377
45437203353.804504
41969743583.3021
44530689356.33589
40227770770.46661
34683159056.28533
48668965918.619896
45799739324.14793
46682176245.989204
49563481711.94059
51969516488.957054
50796278082.71828
42592767103.996254
45602503452.988846
42493359477.69785
44945684566.046486
40558443144.86873
35085767584.96212
49278980770.697914
46484953111.77721
47144905287.70087
50411320839.86774
52874340718.11326
51396574644.17542
43637277431.762
46595076756.21763
43430242602.65055
45856979164.31855
41907498122.929634
33775727998.627075
50616088492.399216
47591632478.23294
48298779288.731346
51525952306.94946
54034243540.76088
51881130567.53055
44492610130.22031
47584236557.62938
43437044132.39046
48653562703.953
43341440607.619484
37041169174.34244
51690280152.506805
48688878012.55257
49566479140.15306
52814158643.1675
55271468123.47285
52428522096.47278
45678076005.65441
48920631010.29429
45372677979.905
49933507007.166145
44258547499.408356
37947182185.22597
53155937635.42204
49980141216.069435
50947266099.035446
54259101604.48412
56757334895.75258
54231339305.50209
47185124320.92564
50740069935.261
48129649614.12542
49882279006.016556
46292378963.24885
39442066716.037254
55482850497.18707
52273912541.5363
53156557500.17986
56872009875.949036
59061087742.07993
57272918022.19085
49258656848.80971
53149573407.53184
49694383562.71502
52008262281.96975
48015237864.16858
38678622599.45203
58184331498.63564
54704436222.13563
55315461538.68187
59452014367.46125
61565574874.363914
59845976631.89627
51569839580.93283
55479122817.34211
51336821379.78131
54144868171.786385
50142138200.311424
42412751585.28726
61463789684.61086
56773633942.36399
57692116424.43733
63136252731.59013
64318975917.75334
62089912529.09412
53220564904.898186
57766050156.578804
56261774250.12166
58458150386.92851
52289621442.933075
44179803446.92025
63845259136.36199
59458085645.56865
60665166120.194916
66401088902.31927
67500249224.349686
64191924870.64564
56000569185.085495
60807089675.84124
59113602174.884445
61117106967.73111
54591000971.4548
46120837759.99606
64962408273.31622
62015452336.4734
62847480667.42714
67613557105.55972
69377912980.0611
64883676957.7752
58249238980.94751
62760024543.13736
59830046956.75013
63372735382.34699
56826640870.45554
46332844244.117134
33096366838.180344
2397536845.1375484
4608510850.061645
9540600656.414959
11025619360.30172
8315106271.256133
12168713658.454794
22218041779.543037
