rpms
51858208308.43834
44622026003.83558
49011241651.81049
43568502163.18731
48258564501.1556
42118426212.19806
40585279892.36306
51883520867.932274
47714285032.94955
52174169508.96483
54895286637.15936
60306064879.91366
53322787396.50093
46204298728.55222
51036055357.11943
43850808103.88346
50076462255.525826
43831146503.24334
42096705471.78025
54103090985.36902
49471801166.86979
54645319805.095436
57178634894.26701
62373560094.88254
55806109968.38953
48309266041.82595
53606142012.506546
45299678290.54928
52768764163.77985
45328799197.21968
44707159758.10805
56771366765.78403
51317771152.60095
56441539275.53811
59401835041.62112
64645330467.095856
58244216378.14957
50683246168.69494
56209230097.773964
46729608636.90942
55237116577.202225
47500198180.80566
45388594918.10405
59063898361.735245
53587537578.47393
58539845165.4898
61657828582.053246
66498832234.19942
60553654148.52294
51869026222.15698
58238837140.83343
50884804110.562645
58354008861.96595
49344270361.422134
47090921860.3333
61411869642.670006
55831779162.40166
60477461731.099556
64095735446.30906
67820923095.29521
63054901850.59997
53251299158.198524
60658831611.84789
53235619976.34493
60816128662.61792
52051342882.638145
48835501501.670845
63461066110.33615
57949347561.985016
62217918847.232704
65992950415.78592
68973574349.40616
64929084174.10993
54423854014.94409
62615927215.189644
55587476026.138626
63009677197.173355
54142876962.39312
55493337250.28168
32592805266.959637
1915058636.2745993
4632858585.81439
8616555843.411224
9519224874.980524
5160126269.078767
4835580366.22139
9003937882.561829
