"PASSENGERS","DISTANCE","AIRLINE_ID","YEAR","MONTH",
0.00,104.00,20452,2020,1,
0.00,77.00,20452,2020,1,
0.00,30.00,20452,2020,1,
0.00,228.00,20452,2020,1,
0.00,466.00,20452,2020,1,
0.00,1182.00,20452,2020,1,
0.00,926.00,20452,2020,1,
0.00,1182.00,20452,2020,1,
0.00,1400.00,20452,2020,1,
0.00,1215.00,20452,2020,1,
0.00,55.00,20452,2020,1,
0.00,348.00,20452,2020,1,
0.00,180.00,20452,2020,1,
0.00,90.00,20452,2020,1,
0.00,185.00,20452,2020,1,
0.00,30.00,20452,2020,1,
0.00,915.00,20452,2020,1,
0.00,650.00,20452,2020,1,
0.00,213.00,20452,2020,1,
0.00,503.00,20452,2020,1,
0.00,451.00,20452,2020,1,
0.00,145.00,20452,2020,1,
0.00,918.00,20452,2020,1,
0.00,822.00,20452,2020,1,
0.00,101.00,20452,2020,1,
0.00,237.00,20452,2020,1,
0.00,942.00,20452,2020,1,
0.00,835.00,20452,2020,1,
0.00,212.00,20452,2020,1,
0.00,123.00,20452,2020,1,
0.00,472.00,20452,2020,1,
0.00,428.00,20452,2020,1,
0.00,24.00,20452,2020,1,
0.00,1192.00,20452,2020,1,
0.00,1041.00,20452,2020,1,
0.00,62.00,20452,2020,1,
0.00,123.00,20452,2020,1,
0.00,3801.00,19917,2020,1,
0.00,4586.00,19917,2020,1,
0.00,363.00,19917,2020,1,
0.00,304.00,19917,2020,1,
0.00,835.00,19917,2020,1,
0.00,633.00,19917,2020,1,
0.00,103.00,19917,2020,1,
0.00,295.00,19917,2020,1,
0.00,453.00,19917,2020,1,
0.00,306.00,19917,2020,1,
0.00,133.00,19917,2020,1,
0.00,279.00,19917,2020,1,
0.00,494.00,19917,2020,1,
0.00,204.00,19917,2020,1,
0.00,1013.00,19917,2020,1,
0.00,1121.00,19917,2020,1,
0.00,21.00,19917,2020,1,
0.00,910.00,19917,2020,1,
0.00,62.00,19917,2020,1,
0.00,678.00,19917,2020,1,
0.00,801.00,19917,2020,1,
0.00,286.00,19917,2020,1,
0.00,247.00,19917,2020,1,
0.00,392.00,19917,2020,1,
0.00,254.00,19917,2020,1,
0.00,1383.00,19917,2020,1,
0.00,290.00,19917,2020,1,
0.00,1630.00,19917,2020,1,
0.00,232.00,19917,2020,1,
0.00,150.00,19917,2020,1,
0.00,247.00,19917,2020,1,
0.00,942.00,19917,2020,1,
0.00,1860.00,19917,2020,1,
0.00,191.00,19917,2020,1,
0.00,224.00,19917,2020,1,
0.00,788.00,19917,2020,1,
0.00,473.00,19917,2020,1,
0.00,184.00,19917,2020,1,
0.00,1102.00,19917,2020,1,
0.00,690.00,19917,2020,1,
0.00,2409.00,19917,2020,1,
0.00,781.00,19917,2020,1,
0.00,80.00,19917,2020,1,
0.00,1372.00,19917,2020,1,
0.00,2454.00,19917,2020,1,
0.00,642.00,19917,2020,1,
0.00,1334.00,19917,2020,1,
0.00,2409.00,19917,2020,1,
0.00,819.00,19917,2020,1,
0.00,558.00,19917,2020,1,
0.00,362.00,19917,2020,1,
0.00,961.00,19917,2020,1,
0.00,936.00,19917,2020,1,
0.00,394.00,19917,2020,1,
0.00,838.00,19917,2020,1,
0.00,630.00,19917,2020,1,
0.00,941.00,19917,2020,1,
0.00,1642.00,19917,2020,1,
0.00,2603.00,19917,2020,1,
0.00,2532.00,19917,2020,1,
0.00,2192.00,19917,2020,1,
0.00,2356.00,19917,2020,1,
0.00,1188.00,19917,2020,1,
0.00,2482.00,19917,2020,1,
0.00,325.00,19917,2020,1,
0.00,2360.00,19917,2020,1,
0.00,1947.00,19917,2020,1,
0.00,372.00,19917,2020,1,
0.00,2083.00,19917,2020,1,
0.00,1796.00,19917,2020,1,
0.00,2171.00,19917,2020,1,
0.00,110.00,19917,2020,1,
0.00,273.00,19917,2020,1,
0.00,670.00,19917,2020,1,
0.00,223.00,19917,2020,1,
0.00,1247.00,19917,2020,1,
0.00,84.00,19917,2020,1,
0.00,350.00,19917,2020,1,
0.00,189.00,19917,2020,1,
0.00,1261.00,19917,2020,1,
0.00,582.00,19917,2020,1,
0.00,150.00,19917,2020,1,
0.00,121.00,19917,2020,1,
0.00,396.00,19917,2020,1,
0.00,1081.00,19917,2020,1,
0.00,655.00,19917,2020,1,
0.00,496.00,19917,2020,1,
0.00,431.00,19917,2020,1,
0.00,320.00,19917,2020,1,
0.00,920.00,19917,2020,1,
0.00,929.00,19917,2020,1,
0.00,727.00,19917,2020,1,
0.00,330.00,19917,2020,1,
0.00,81.00,19917,2020,1,
0.00,794.00,19917,2020,1,
0.00,819.00,19917,2020,1,
0.00,391.00,19917,2020,1,
0.00,804.00,19917,2020,1,
0.00,641.00,19917,2020,1,
0.00,602.00,19917,2020,1,
0.00,850.00,19917,2020,1,
0.00,800.00,19917,2020,1,
0.00,1024.00,19917,2020,1,
0.00,290.00,19917,2020,1,
0.00,558.00,19917,2020,1,
0.00,391.00,19917,2020,1,
0.00,588.00,19917,2020,1,
0.00,1188.00,19917,2020,1,
0.00,1927.00,19917,2020,1,
0.00,507.00,19917,2020,1,
0.00,1409.00,19917,2020,1,
0.00,1624.00,19917,2020,1,
0.00,362.00,19917,2020,1,
0.00,181.00,19917,2020,1,
0.00,1774.00,19917,2020,1,
0.00,2511.00,19917,2020,1,
0.00,1457.00,19917,2020,1,
0.00,76.00,19917,2020,1,
0.00,2304.00,19917,2020,1,
0.00,1980.00,19917,2020,1,
0.00,1804.00,19917,2020,1,
0.00,657.00,19917,2020,1,
0.00,501.00,19917,2020,1,
0.00,160.00,19917,2020,1,
0.00,961.00,19917,2020,1,
0.00,223.00,19917,2020,1,
0.00,135.00,19917,2020,1,
0.00,1658.00,19917,2020,1,
0.00,1945.00,19917,2020,1,
0.00,335.00,19917,2020,1,
0.00,742.00,19917,2020,1,
0.00,1288.00,19917,2020,1,
0.00,165.00,19917,2020,1,
0.00,646.00,19917,2020,1,
0.00,578.00,19917,2020,1,
0.00,273.00,19917,2020,1,
0.00,495.00,19917,2020,1,
0.00,299.00,19917,2020,1,
0.00,133.00,19917,2020,1,
0.00,448.00,19917,2020,1,
0.00,228.00,19917,2020,1,
0.00,193.00,19917,2020,1,
0.00,609.00,19917,2020,1,
0.00,237.00,19917,2020,1,
0.00,448.00,19917,2020,1,
0.00,278.00,19917,2020,1,
0.00,980.00,19917,2020,1,
0.00,852.00,19917,2020,1,
0.00,604.00,19917,2020,1,
0.00,936.00,19917,2020,1,
0.00,223.00,19917,2020,1,
0.00,1725.00,19917,2020,1,
0.00,394.00,19917,2020,1,
0.00,181.00,19917,2020,1,
0.00,105.00,19917,2020,1,
0.00,1827.00,19917,2020,1,
0.00,838.00,19917,2020,1,
0.00,135.00,19917,2020,1,
0.00,279.00,19917,2020,1,
0.00,1677.00,19917,2020,1,
0.00,1616.00,19917,2020,1,
0.00,859.00,19917,2020,1,
0.00,1542.00,19917,2020,1,
0.00,1950.00,19917,2020,1,
0.00,1471.00,19917,2020,1,
0.00,1248.00,19917,2020,1,
0.00,220.00,19917,2020,1,
0.00,407.00,19917,2020,1,
0.00,104.00,19917,2020,1,
0.00,295.00,19917,2020,1,
0.00,588.00,19917,2020,1,
0.00,814.00,19917,2020,1,
0.00,224.00,19917,2020,1,
0.00,424.00,19917,2020,1,
0.00,826.00,19917,2020,1,
0.00,348.00,19917,2020,1,
0.00,223.00,19917,2020,1,
0.00,630.00,19917,2020,1,
0.00,569.00,19917,2020,1,
0.00,328.00,19917,2020,1,
0.00,1178.00,19917,2020,1,
0.00,409.00,19917,2020,1,
0.00,941.00,19917,2020,1,
0.00,455.00,19917,2020,1,
0.00,929.00,19917,2020,1,
0.00,1281.00,19917,2020,1,
0.00,449.00,19917,2020,1,
0.00,335.00,19917,2020,1,
0.00,75.00,19917,2020,1,
0.00,295.00,19917,2020,1,
0.00,247.00,19917,2020,1,
0.00,911.00,19917,2020,1,
0.00,110.00,19917,2020,1,
0.00,781.00,19917,2020,1,
0.00,1642.00,19917,2020,1,
0.00,828.00,19917,2020,1,
0.00,1188.00,19917,2020,1,
0.00,1774.00,19917,2020,1,
0.00,1658.00,19917,2020,1,
0.00,685.00,19917,2020,1,
0.00,278.00,19917,2020,1,
0.00,1609.00,19917,2020,1,
0.00,1677.00,19917,2020,1,
0.00,136.00,19917,2020,1,
0.00,741.00,19917,2020,1,
0.00,234.00,19917,2020,1,
0.00,775.00,19917,2020,1,
0.00,843.00,19917,2020,1,
0.00,1386.00,19917,2020,1,
0.00,2795.00,19917,2020,1,
0.00,1622.00,19917,2020,1,
0.00,1707.00,19917,2020,1,
0.00,356.00,19917,2020,1,
0.00,329.00,19917,2020,1,
0.00,802.00,19917,2020,1,
0.00,323.00,19917,2020,1,
0.00,214.00,19917,2020,1,
0.00,120.00,19917,2020,1,
0.00,337.00,19917,2020,1,
0.00,415.00,19917,2020,1,
0.00,84.00,19917,2020,1,
0.00,321.00,19917,2020,1,
0.00,100.00,19917,2020,1,
0.00,201.00,19917,2020,1,
0.00,2603.00,19917,2020,1,
0.00,102.00,19917,2020,1,
0.00,2777.00,19917,2020,1,
0.00,163.00,19917,2020,1,
0.00,2624.00,19917,2020,1,
0.00,4383.00,19917,2020,1,
0.00,363.00,19917,2020,1,
0.00,212.00,19917,2020,1,
0.00,279.00,19917,2020,1,
0.00,1013.00,19917,2020,1,
0.00,678.00,19917,2020,1,
0.00,80.00,19917,2020,1,
0.00,920.00,19917,2020,1,
0.00,1927.00,19917,2020,1,
0.00,2511.00,19917,2020,1,
0.00,84.00,19917,2020,1,
0.00,742.00,19917,2020,1,
0.00,980.00,19917,2020,1,
0.00,449.00,19917,2020,1,
0.00,741.00,19917,2020,1,
0.00,337.00,19917,2020,1,
0.00,268.00,19917,2020,1,
0.00,196.00,19917,2020,1,
0.00,666.00,19917,2020,1,
0.00,280.00,19917,2020,1,
0.00,2335.00,19917,2020,1,
0.00,763.00,19917,2020,1,
0.00,409.00,19917,2020,1,
0.00,523.00,19917,2020,1,
0.00,2391.00,19917,2020,1,
0.00,576.00,19917,2020,1,
0.00,861.00,19917,2020,1,
0.00,289.00,19917,2020,1,
0.00,951.00,19917,2020,1,
0.00,198.00,19917,2020,1,
0.00,67.00,19917,2020,1,
0.00,797.00,19917,2020,1,
0.00,348.00,19917,2020,1,
0.00,321.00,19917,2020,1,
0.00,620.00,19917,2020,1,
0.00,187.00,19917,2020,1,
0.00,268.00,19917,2020,1,
0.00,335.00,19917,2020,1,
0.00,451.00,19917,2020,1,
0.00,74.00,19917,2020,1,
0.00,323.00,19917,2020,1,
0.00,1121.00,19917,2020,1,
0.00,801.00,19917,2020,1,
0.00,247.00,19917,2020,1,
0.00,224.00,19917,2020,1,
0.00,1372.00,19917,2020,1,
0.00,551.00,19917,2020,1,
0.00,1188.00,19917,2020,1,
0.00,396.00,19917,2020,1,
0.00,929.00,19917,2020,1,
0.00,641.00,19917,2020,1,
0.00,918.00,19917,2020,1,
0.00,852.00,19917,2020,1,
0.00,1616.00,19917,2020,1,
0.00,282.00,19917,2020,1,
0.00,569.00,19917,2020,1,
0.00,775.00,19917,2020,1,
0.00,1303.00,19917,2020,1,
0.00,731.00,19917,2020,1,
0.00,1438.00,19917,2020,1,
0.00,868.00,19917,2020,1,
0.00,190.00,19917,2020,1,
0.00,733.00,19917,2020,1,
0.00,985.00,19917,2020,1,
0.00,304.00,19917,2020,1,
0.00,80.00,19917,2020,1,
0.00,317.00,19917,2020,1,
0.00,116.00,19917,2020,1,
0.00,843.00,19917,2020,1,
0.00,196.00,19917,2020,1,
0.00,67.00,19917,2020,1,
0.00,91.00,19917,2020,1,
0.00,738.00,19917,2020,1,
0.00,106.00,19917,2020,1,
0.00,94.00,19917,2020,1,
0.00,576.00,19917,2020,1,
0.00,111.00,19917,2020,1,
0.00,666.00,19917,2020,1,
0.00,731.00,19917,2020,1,
0.00,321.00,19917,2020,1,
0.00,47.00,19917,2020,1,
0.00,1235.00,19917,2020,1,
0.00,1843.00,19917,2020,1,
0.00,895.00,19917,2020,1,
0.00,280.00,19917,2020,1,
0.00,1562.00,19917,2020,1,
0.00,829.00,19917,2020,1,
0.00,1970.00,19917,2020,1,
0.00,325.00,19917,2020,1,
0.00,328.00,19917,2020,1,
0.00,1386.00,19917,2020,1,
0.00,2075.00,19917,2020,1,
0.00,868.00,19917,2020,1,
0.00,1506.00,19917,2020,1,
0.00,1288.00,19917,2020,1,
0.00,1576.00,19917,2020,1,
0.00,1046.00,19917,2020,1,
0.00,1806.00,19917,2020,1,
0.00,1063.00,19917,2020,1,
0.00,45.00,19917,2020,1,
0.00,1676.00,19917,2020,1,
0.00,1834.00,19917,2020,1,
0.00,102.00,19917,2020,1,
0.00,190.00,19917,2020,1,
0.00,872.00,19917,2020,1,
0.00,876.00,19917,2020,1,
0.00,2360.00,19917,2020,1,
0.00,3122.00,19917,2020,1,
0.00,1819.00,19917,2020,1,
