"PASSENGERS","DISTANCE","AIRLINE_ID","YEAR","MONTH",
0.00,1368.00,19991,1996,1,
0.00,1433.00,19991,1996,1,
0.00,839.00,19977,1996,1,
0.00,631.00,19790,1996,1,
0.00,2173.00,19977,1996,1,
0.00,670.00,19790,1996,1,
0.00,47.00,19977,1996,1,
0.00,2424.00,19977,1996,1,
0.00,1643.00,19977,1996,1,
0.00,94.00,19977,1996,1,
0.00,1547.00,19977,1996,1,
0.00,316.00,19393,1996,1,
0.00,1048.00,19704,1996,1,
0.00,0.00,20046,1996,1,
0.00,1671.00,19977,1996,1,
0.00,528.00,20355,1996,1,
0.00,159.00,20374,1996,1,
0.00,482.00,19977,1996,1,
0.00,142.00,19977,1996,1,
0.00,529.00,19704,1996,1,
0.00,939.00,19704,1996,1,
0.00,211.00,19790,1996,1,
0.00,211.00,20374,1996,1,
0.00,51.00,20374,1996,1,
0.00,103.00,19704,1996,1,
0.00,858.00,19977,1996,1,
0.00,1751.00,19991,1996,1,
0.00,1747.00,19991,1996,1,
0.00,280.00,19977,1996,1,
0.00,90.00,20374,1996,1,
0.00,507.00,19977,1996,1,
0.00,1302.00,19704,1996,1,
0.00,1205.00,19991,1996,1,
0.00,587.00,19977,1996,1,
0.00,96.00,19704,1996,1,
0.00,83.00,19790,1996,1,
0.00,1013.00,19386,1996,1,
0.00,1067.00,19393,1996,2,
0.00,1200.00,19393,1996,2,
0.00,415.00,19977,1996,2,
0.00,72.00,19704,1996,2,
0.00,87.00,20398,1996,2,
0.00,105.00,20398,1996,2,
0.00,24.00,19977,1996,2,
0.00,214.00,19977,1996,2,
0.00,950.00,19704,1996,2,
0.00,0.00,20046,1996,2,
0.00,212.00,19977,1996,2,
0.00,629.00,19704,1996,2,
0.00,1474.00,19977,1996,2,
0.00,1013.00,19704,1996,2,
0.00,391.00,19704,1996,2,
0.00,391.00,19991,1996,2,
0.00,1492.00,19977,1996,2,
0.00,923.00,19977,1996,2,
0.00,1021.00,19704,1996,2,
0.00,999.00,19704,1996,2,
0.00,304.00,19393,1996,2,
0.00,237.00,19704,1996,2,
0.00,881.00,19977,1996,2,
0.00,904.00,19977,1996,2,
0.00,224.00,19704,1996,3,
0.00,304.00,19393,1996,3,
0.00,551.00,19977,1996,3,
0.00,237.00,19704,1996,3,
0.00,168.00,19977,1996,3,
0.00,247.00,19977,1996,3,
0.00,117.00,19977,1996,3,
0.00,95.00,19704,1996,3,
0.00,231.00,19704,1996,3,
0.00,508.00,19790,1996,3,
0.00,1750.00,19704,1996,3,
0.00,1145.00,19704,1996,3,
0.00,1927.00,19704,1996,3,
0.00,93.00,19977,1996,3,
0.00,1888.00,19704,1996,3,
0.00,115.00,19704,1996,3,
0.00,200.00,19991,1996,3,
0.00,169.00,19704,1996,3,
0.00,628.00,19704,1996,3,
0.00,404.00,19704,1996,3,
0.00,1605.00,19991,1996,3,
0.00,487.00,19977,1996,3,
0.00,1065.00,19704,1996,3,
0.00,1400.00,19704,1996,3,
0.00,17.00,19704,1996,3,
0.00,1167.00,19704,1996,3,
0.00,81.00,19704,1996,3,
0.00,278.00,19704,1996,3,
0.00,2500.00,19991,1996,3,
0.00,126.00,20378,1996,3,
0.00,144.00,20408,1996,3,
0.00,964.00,20436,1996,3,
0.00,1159.00,20436,1996,3,
0.00,390.00,20436,1996,3,
0.00,865.00,20436,1996,3,
0.00,865.00,20436,1996,3,
0.00,1687.00,19977,1996,3,
0.00,1127.00,19977,1996,3,
0.00,178.00,19704,1996,3,
0.00,170.00,20408,1996,3,
0.00,287.00,19977,1996,3,
0.00,279.00,19977,1996,3,
0.00,656.00,19977,1996,3,
0.00,427.00,19977,1996,3,
0.00,48.00,20374,1996,3,
0.00,490.00,19790,1996,3,
0.00,125.00,20374,1996,3,
0.00,873.00,19393,1996,1,
0.00,1671.00,19977,1996,1,
0.00,1561.00,19977,1996,1,
0.00,130.00,19977,1996,1,
0.00,253.00,19977,1996,1,
0.00,105.00,19977,1996,1,
0.00,319.00,19704,1996,1,
0.00,319.00,19704,1996,1,
0.00,319.00,19977,1996,1,
0.00,185.00,19977,1996,1,
0.00,467.00,19977,1996,1,
0.00,1319.00,19704,1996,1,
0.00,362.00,20374,1996,1,
0.00,64.00,20374,1996,1,
0.00,41.00,19687,1996,1,
0.00,1265.00,19977,1996,1,
0.00,141.00,20374,1996,1,
0.00,49.00,19805,1996,1,
0.00,49.00,19977,1996,1,
0.00,44.00,20374,1996,1,
0.00,169.00,20374,1996,1,
0.00,249.00,19977,1996,1,
0.00,124.00,20374,1996,1,
0.00,779.00,19977,1996,1,
0.00,67.00,19704,1996,1,
0.00,489.00,19977,1996,1,
0.00,63.00,19977,1996,1,
0.00,63.00,20147,1996,1,
0.00,740.00,19977,1996,1,
0.00,94.00,19704,1996,1,
0.00,175.00,19977,1996,1,
0.00,121.00,20378,1996,1,
0.00,180.00,19977,1996,1,
0.00,267.00,19704,1996,1,
0.00,55.00,20374,1996,1,
0.00,398.00,19977,1996,1,
0.00,114.00,20378,1996,1,
0.00,946.00,19977,1996,1,
0.00,741.00,20374,1996,1,
0.00,570.00,20374,1996,1,
0.00,427.00,19704,1996,1,
0.00,833.00,20374,1996,1,
0.00,979.00,19977,1996,1,
0.00,1957.00,19704,1996,1,
0.00,2193.00,19805,1996,1,
0.00,407.00,19977,1996,1,
0.00,1495.00,19805,1996,1,
0.00,693.00,19977,1996,1,
0.00,77.00,20033,1996,1,
0.00,60.00,20378,1996,1,
0.00,873.00,19393,1996,1,
0.00,1027.00,19805,1996,1,
0.00,351.00,20355,1996,1,
0.00,111.00,19977,1996,1,
0.00,544.00,20355,1996,1,
0.00,942.00,19393,1996,1,
0.00,254.00,20237,1996,1,
0.00,1927.00,19704,1996,1,
0.00,234.00,19977,1996,1,
0.00,129.00,19991,1996,1,
0.00,129.00,19393,1996,1,
0.00,2018.00,19977,1996,1,
0.00,2783.00,19977,1996,1,
0.00,1403.00,19977,1996,1,
0.00,2398.00,20173,1996,1,
0.00,2445.00,19386,1996,1,
0.00,192.00,19790,1996,1,
0.00,86.00,19977,1996,1,
0.00,185.00,20046,1996,1,
0.00,833.00,20374,1996,1,
0.00,742.00,20374,1996,1,
0.00,93.00,19930,1996,1,
0.00,120.00,19930,1996,1,
0.00,30.00,19977,1996,1,
0.00,1565.00,20402,1996,1,
0.00,2007.00,19704,1996,1,
0.00,1786.00,19874,1996,1,
0.00,1045.00,20218,1996,1,
0.00,1045.00,20151,1996,1,
0.00,1045.00,20151,1996,1,
0.00,1045.00,19704,1996,1,
0.00,1045.00,20151,1996,1,
0.00,1960.00,19977,1996,1,
0.00,2125.00,19704,1996,1,
0.00,630.00,19977,1996,1,
0.00,689.00,19704,1996,1,
0.00,599.00,19704,1996,1,
0.00,86.00,19704,1996,1,
0.00,2288.00,19977,1996,1,
0.00,129.00,20017,1996,1,
0.00,1093.00,19386,1996,1,
0.00,77.00,20378,1996,1,
0.00,258.00,19704,1996,1,
0.00,119.00,20374,1996,1,
0.00,119.00,19977,1996,1,
0.00,124.00,20374,1996,1,
0.00,264.00,19977,1996,1,
0.00,264.00,19386,1996,1,
0.00,317.00,19977,1996,1,
0.00,194.00,19977,1996,1,
0.00,1396.00,19977,1996,1,
0.00,198.00,19977,1996,1,
0.00,198.00,19704,1996,1,
0.00,79.00,20374,1996,1,
0.00,260.00,20378,1996,1,
0.00,531.00,20374,1996,1,
0.00,577.00,20374,1996,1,
0.00,929.00,19977,1996,1,
0.00,664.00,20374,1996,1,
0.00,2384.00,19977,1996,1,
0.00,717.00,19704,1996,1,
0.00,742.00,20374,1996,1,
0.00,100.00,20355,1996,1,
0.00,608.00,19393,1996,1,
0.00,409.00,19704,1996,1,
0.00,957.00,19805,1996,1,
0.00,287.00,20374,1996,1,
0.00,201.00,19977,1996,1,
0.00,134.00,19704,1996,1,
0.00,1472.00,19386,1996,1,
0.00,612.00,19386,1996,1,
0.00,1448.00,19704,1996,1,
0.00,2121.00,19977,1996,1,
0.00,1272.00,19386,1996,1,
0.00,344.00,19977,1996,1,
0.00,91.00,19704,1996,1,
0.00,964.00,20436,1996,2,
0.00,677.00,19991,1996,2,
0.00,725.00,20436,1996,2,
0.00,328.00,19704,1996,2,
0.00,628.00,19977,1996,2,
0.00,45.00,20374,1996,2,
0.00,114.00,20374,1996,2,
0.00,825.00,19805,1996,2,
0.00,424.00,19977,1996,2,
0.00,1435.00,19805,1996,2,
0.00,121.00,19977,1996,2,
0.00,758.00,19393,1996,2,
0.00,87.00,20378,1996,2,
0.00,55.00,20378,1996,2,
0.00,594.00,19704,1996,2,
0.00,796.00,19386,1996,2,
0.00,619.00,19386,1996,2,
0.00,906.00,19977,1996,2,
0.00,425.00,19977,1996,2,
0.00,526.00,19704,1996,2,
0.00,50.00,20374,1996,2,
0.00,96.00,20374,1996,2,
0.00,243.00,20374,1996,2,
0.00,67.00,20378,1996,2,
0.00,158.00,20374,1996,2,
0.00,91.00,19704,1996,2,
0.00,91.00,19977,1996,2,
0.00,1648.00,20173,1996,2,
0.00,1082.00,19977,1996,2,
0.00,548.00,19704,1996,2,
0.00,101.00,19704,1996,2,
0.00,40.00,20378,1996,2,
0.00,165.00,20374,1996,2,
0.00,277.00,20374,1996,2,
0.00,393.00,19704,1996,2,
0.00,135.00,20378,1996,2,
0.00,109.00,20374,1996,2,
0.00,426.00,19977,1996,2,
0.00,679.00,19977,1996,2,
0.00,664.00,19977,1996,2,
0.00,214.00,19704,1996,2,
0.00,377.00,19704,1996,2,
